County Name,Census Tract,# Extremely Hot Days
Adams,53001950100,1
Adams,53001950200,1
Adams,53001950300,1
Adams,53001950400,1
Adams,53001950500,1
Asotin,53003960100,2
Asotin,53003960200,1
Asotin,53003960300,2
Asotin,53003960400,2
Asotin,53003960500,2
Asotin,53003960600,2
Benton,53005010100,1
Benton,53005010201,1
Benton,53005010202,1
Benton,53005010300,1
Benton,53005010400,1
Benton,53005010500,1
Benton,53005010600,1
Benton,53005010701,1
Benton,53005010703,1
Benton,53005010705,1
Benton,53005010707,1
Benton,53005010708,1
Benton,53005010803,1
Benton,53005010805,1
Benton,53005010807,1
Benton,53005010809,1
Benton,53005010810,1
Benton,53005010811,1
Benton,53005010813,1
Benton,53005010814,1
Benton,53005010901,1
Benton,53005010902,1
Benton,53005011001,1
Benton,53005011002,1
Benton,53005011100,1
Benton,53005011200,1
Benton,53005011300,1
Benton,53005011401,1
Benton,53005011402,1
Benton,53005011501,1
Benton,53005011503,1
Benton,53005011504,1
Benton,53005011600,2
Benton,53005011700,1
Benton,53005011800,1
Benton,53005011900,1
Benton,53005012000,1
Chelan,53007960100,2
Chelan,53007960200,3
Chelan,53007960300,2
Chelan,53007960400,2
Chelan,53007960500,2
Chelan,53007960600,2
Chelan,53007960700,2
Chelan,53007960801,2
Chelan,53007960802,2
Chelan,53007961000,2
Chelan,53007961100,2
Chelan,53007961200,2
Chelan,53007961301,2
Chelan,53007961302,2
Clallam,53009000200,3
Clallam,53009000300,3
Clallam,53009000400,3
Clallam,53009000600,4
Clallam,53009000700,4
Clallam,53009000800,4
Clallam,53009000900,4
Clallam,53009001000,4
Clallam,53009001100,4
Clallam,53009001200,4
Clallam,53009001300,4
Clallam,53009001400,4
Clallam,53009001500,4
Clallam,53009001600,4
Clallam,53009001700,4
Clallam,53009001800,4
Clallam,53009001900,4
Clallam,53009002000,4
Clallam,53009002100,4
Clallam,53009002300,4
Clallam,53009940000,3
Clallam,53009990100,4
Clark,53011040101,4
Clark,53011040102,4
Clark,53011040201,4
Clark,53011040202,4
Clark,53011040203,4
Clark,53011040301,4
Clark,53011040302,4
Clark,53011040403,4
Clark,53011040407,4
Clark,53011040408,4
Clark,53011040409,4
Clark,53011040411,4
Clark,53011040412,4
Clark,53011040413,4
Clark,53011040414,4
Clark,53011040415,4
Clark,53011040416,4
Clark,53011040504,3
Clark,53011040505,4
Clark,53011040507,3
Clark,53011040508,3
Clark,53011040509,3
Clark,53011040510,3
Clark,53011040511,3
Clark,53011040603,3
Clark,53011040604,3
Clark,53011040605,3
Clark,53011040608,3
Clark,53011040609,3
Clark,53011040610,3
Clark,53011040703,4
Clark,53011040706,4
Clark,53011040707,4
Clark,53011040709,4
Clark,53011040710,4
Clark,53011040711,4
Clark,53011040712,4
Clark,53011040803,4
Clark,53011040805,4
Clark,53011040806,4
Clark,53011040808,4
Clark,53011040809,4
Clark,53011040810,4
Clark,53011040904,4
Clark,53011040905,4
Clark,53011040907,4
Clark,53011040908,4
Clark,53011040909,4
Clark,53011040910,4
Clark,53011041003,4
Clark,53011041005,4
Clark,53011041007,4
Clark,53011041008,4
Clark,53011041009,4
Clark,53011041010,4
Clark,53011041011,4
Clark,53011041104,4
Clark,53011041105,4
Clark,53011041107,4
Clark,53011041108,4
Clark,53011041110,4
Clark,53011041111,4
Clark,53011041112,4
Clark,53011041201,4
Clark,53011041203,4
Clark,53011041205,4
Clark,53011041206,4
Clark,53011041309,4
Clark,53011041310,4
Clark,53011041312,4
Clark,53011041313,4
Clark,53011041317,4
Clark,53011041318,4
Clark,53011041319,4
Clark,53011041320,4
Clark,53011041321,4
Clark,53011041322,4
Clark,53011041323,4
Clark,53011041325,3
Clark,53011041326,4
Clark,53011041327,4
Clark,53011041328,3
Clark,53011041329,4
Clark,53011041330,4
Clark,53011041331,4
Clark,53011041332,4
Clark,53011041333,4
Clark,53011041400,3
Clark,53011041500,3
Clark,53011041600,4
Clark,53011041700,4
Clark,53011041800,4
Clark,53011041900,4
Clark,53011042000,4
Clark,53011042100,4
Clark,53011042300,4
Clark,53011042400,4
Clark,53011042500,4
Clark,53011042600,4
Clark,53011042700,4
Clark,53011042800,4
Clark,53011042900,4
Clark,53011043000,4
Clark,53011043100,4
Columbia,53013960200,1
Cowlitz,53015000300,4
Cowlitz,53015000400,4
Cowlitz,53015000501,4
Cowlitz,53015000502,4
Cowlitz,53015000601,4
Cowlitz,53015000602,4
Cowlitz,53015000702,4
Cowlitz,53015000703,4
Cowlitz,53015000704,4
Cowlitz,53015000800,4
Cowlitz,53015000900,4
Cowlitz,53015001000,4
Cowlitz,53015001100,4
Cowlitz,53015001200,4
Cowlitz,53015001300,4
Cowlitz,53015001501,4
Cowlitz,53015001502,4
Cowlitz,53015001600,4
Cowlitz,53015001700,4
Cowlitz,53015001800,4
Cowlitz,53015001900,4
Cowlitz,53015002001,4
Cowlitz,53015002002,4
Cowlitz,53015002100,4
Douglas,53017950100,1
Douglas,53017950200,1
Douglas,53017950300,2
Douglas,53017950400,2
Douglas,53017950500,2
Douglas,53017950600,2
Douglas,53017950700,2
Douglas,53017950800,2
Ferry,53019940000,1
Ferry,53019970100,2
Ferry,53019970200,2
Franklin,53021020100,1
Franklin,53021020200,1
Franklin,53021020300,1
Franklin,53021020400,1
Franklin,53021020501,1
Franklin,53021020502,1
Franklin,53021020601,1
Franklin,53021020603,1
Franklin,53021020605,1
Franklin,53021020606,1
Franklin,53021020700,1
Franklin,53021020800,1
Franklin,53021980100,1
Garfield,53023970300,1
Grant,53025010100,1
Grant,53025010200,1
Grant,53025010300,1
Grant,53025010400,1
Grant,53025010500,1
Grant,53025010600,1
Grant,53025010700,1
Grant,53025010800,1
Grant,53025010901,1
Grant,53025010902,1
Grant,53025011000,1
Grant,53025011100,1
Grant,53025011200,1
Grant,53025011300,1
Grant,53025011401,1
Grant,53025011402,1
Grays Harbor,53027000200,3
Grays Harbor,53027000300,3
Grays Harbor,53027000400,3
Grays Harbor,53027000500,3
Grays Harbor,53027000600,4
Grays Harbor,53027000700,4
Grays Harbor,53027000800,3
Grays Harbor,53027000900,3
Grays Harbor,53027001000,3
Grays Harbor,53027001100,3
Grays Harbor,53027001200,3
Grays Harbor,53027001300,3
Grays Harbor,53027001400,3
Grays Harbor,53027001500,3
Grays Harbor,53027001600,3
Grays Harbor,53027940000,3
Island,53029970100,5
Island,53029970200,5
Island,53029970300,5
Island,53029970400,5
Island,53029970500,5
Island,53029970601,5
Island,53029970602,5
Island,53029970700,5
Island,53029970800,5
Island,53029970900,5
Island,53029971000,5
Island,53029971100,5
Island,53029971300,5
Island,53029971400,5
Island,53029971500,5
Island,53029971600,5
Island,53029971700,4
Island,53029971800,5
Island,53029971900,5
Island,53029972000,4
Island,53029972100,4
Jefferson,53031950202,4
Jefferson,53031950300,4
Jefferson,53031950400,5
Jefferson,53031950500,5
Jefferson,53031950601,5
Jefferson,53031950602,5
Jefferson,53031950702,3
King,53033000100,3
King,53033000200,3
King,53033000300,3
King,53033000401,3
King,53033000402,3
King,53033000500,3
King,53033000600,3
King,53033000700,3
King,53033000800,3
King,53033000900,3
King,53033001000,3
King,53033001100,3
King,53033001200,3
King,53033001300,3
King,53033001400,3
King,53033001500,3
King,53033001600,3
King,53033001701,3
King,53033001702,3
King,53033001800,3
King,53033001900,3
King,53033002000,3
King,53033002100,3
King,53033002200,3
King,53033002400,3
King,53033002500,3
King,53033002600,3
King,53033002700,3
King,53033002800,3
King,53033002900,3
King,53033003000,3
King,53033003100,3
King,53033003200,3
King,53033003300,3
King,53033003400,3
King,53033003500,3
King,53033003600,3
King,53033003800,3
King,53033003900,3
King,53033004000,3
King,53033004100,3
King,53033004200,3
King,53033004301,3
King,53033004302,3
King,53033004400,3
King,53033004500,3
King,53033004600,3
King,53033004700,3
King,53033004800,3
King,53033004900,3
King,53033005000,3
King,53033005100,3
King,53033005200,3
King,53033005301,3
King,53033005302,3
King,53033005400,3
King,53033005600,3
King,53033005700,3
King,53033005801,3
King,53033005802,3
King,53033005900,3
King,53033006000,3
King,53033006100,3
King,53033006200,3
King,53033006300,4
King,53033006400,3
King,53033006500,3
King,53033006600,3
King,53033006700,3
King,53033006800,3
King,53033006900,3
King,53033007000,3
King,53033007100,3
King,53033007200,3
King,53033007300,3
King,53033007401,3
King,53033007402,3
King,53033007500,3
King,53033007600,3
King,53033007700,4
King,53033007800,4
King,53033007900,3
King,53033008001,3
King,53033008002,3
King,53033008100,4
King,53033008200,3
King,53033008300,3
King,53033008400,3
King,53033008500,4
King,53033008600,4
King,53033008700,4
King,53033008800,4
King,53033008900,4
King,53033009000,4
King,53033009100,4
King,53033009200,4
King,53033009300,4
King,53033009400,4
King,53033009500,4
King,53033009600,4
King,53033009701,4
King,53033009702,4
King,53033009800,4
King,53033009900,4
King,53033010001,4
King,53033010002,4
King,53033010100,4
King,53033010200,4
King,53033010300,4
King,53033010401,4
King,53033010402,4
King,53033010500,4
King,53033010600,4
King,53033010701,4
King,53033010702,4
King,53033010800,4
King,53033010900,4
King,53033011001,4
King,53033011002,4
King,53033011101,4
King,53033011102,4
King,53033011200,4
King,53033011300,4
King,53033011401,4
King,53033011402,4
King,53033011500,4
King,53033011600,4
King,53033011700,4
King,53033011800,4
King,53033011900,4
King,53033012000,4
King,53033012100,4
King,53033020100,3
King,53033020200,3
King,53033020300,3
King,53033020401,3
King,53033020402,3
King,53033020500,3
King,53033020600,3
King,53033020700,3
King,53033020800,3
King,53033020900,3
King,53033021000,3
King,53033021100,3
King,53033021300,3
King,53033021400,3
King,53033021500,3
King,53033021600,3
King,53033021700,3
King,53033021802,4
King,53033021803,3
King,53033021804,4
King,53033021903,4
King,53033021904,4
King,53033021905,4
King,53033021906,4
King,53033022001,4
King,53033022003,4
King,53033022005,4
King,53033022006,4
King,53033022101,3
King,53033022102,3
King,53033022201,3
King,53033022202,4
King,53033022203,4
King,53033022300,3
King,53033022400,4
King,53033022500,4
King,53033022603,4
King,53033022604,4
King,53033022605,4
King,53033022606,4
King,53033022701,4
King,53033022702,4
King,53033022703,4
King,53033022801,4
King,53033022802,4
King,53033022803,4
King,53033022901,4
King,53033022902,4
King,53033023000,4
King,53033023100,4
King,53033023201,4
King,53033023202,4
King,53033023300,4
King,53033023401,4
King,53033023403,4
King,53033023404,4
King,53033023500,4
King,53033023601,4
King,53033023603,4
King,53033023604,4
King,53033023700,4
King,53033023801,4
King,53033023803,4
King,53033023804,4
King,53033023900,4
King,53033024000,4
King,53033024100,4
King,53033024200,4
King,53033024300,4
King,53033024400,4
King,53033024500,4
King,53033024601,4
King,53033024602,4
King,53033024701,3
King,53033024702,3
King,53033024800,4
King,53033024901,3
King,53033024902,4
King,53033024903,3
King,53033025001,3
King,53033025003,4
King,53033025005,3
King,53033025006,4
King,53033025101,3
King,53033025102,3
King,53033025200,3
King,53033025301,3
King,53033025302,3
King,53033025400,3
King,53033025500,3
King,53033025601,3
King,53033025602,3
King,53033025701,3
King,53033025702,3
King,53033025803,3
King,53033025804,3
King,53033025805,3
King,53033025806,3
King,53033026001,4
King,53033026002,3
King,53033026100,4
King,53033026200,4
King,53033026300,4
King,53033026400,4
King,53033026500,4
King,53033026600,4
King,53033026700,4
King,53033026801,4
King,53033026802,4
King,53033027000,4
King,53033027100,4
King,53033027200,4
King,53033027300,4
King,53033027400,4
King,53033027500,4
King,53033027600,4
King,53033027701,4
King,53033027702,4
King,53033027800,4
King,53033027900,4
King,53033028000,4
King,53033028100,4
King,53033028200,4
King,53033028300,4
King,53033028402,4
King,53033028403,4
King,53033028500,4
King,53033028600,4
King,53033028700,4
King,53033028801,4
King,53033028802,4
King,53033028901,4
King,53033028902,4
King,53033029001,4
King,53033029003,4
King,53033029004,4
King,53033029101,4
King,53033029102,4
King,53033029203,4
King,53033029204,3
King,53033029205,4
King,53033029206,4
King,53033029303,3
King,53033029304,3
King,53033029305,3
King,53033029306,3
King,53033029307,3
King,53033029403,3
King,53033029405,3
King,53033029406,3
King,53033029407,3
King,53033029408,3
King,53033029502,3
King,53033029503,3
King,53033029504,3
King,53033029601,3
King,53033029602,3
King,53033029700,4
King,53033029801,4
King,53033029802,4
King,53033029901,4
King,53033029902,4
King,53033030003,4
King,53033030004,4
King,53033030005,3
King,53033030006,3
King,53033030100,3
King,53033030201,3
King,53033030202,3
King,53033030304,3
King,53033030305,4
King,53033030306,4
King,53033030308,3
King,53033030309,3
King,53033030310,3
King,53033030311,3
King,53033030312,3
King,53033030313,3
King,53033030314,3
King,53033030401,3
King,53033030403,3
King,53033030404,3
King,53033030501,4
King,53033030503,3
King,53033030504,3
King,53033030600,3
King,53033030700,3
King,53033030801,3
King,53033030802,3
King,53033030901,4
King,53033030902,4
King,53033031000,3
King,53033031100,3
King,53033031202,3
King,53033031204,3
King,53033031205,3
King,53033031206,3
King,53033031301,3
King,53033031302,3
King,53033031400,3
King,53033031501,3
King,53033031502,3
King,53033031601,3
King,53033031603,3
King,53033031604,3
King,53033031605,3
King,53033031703,3
King,53033031704,3
King,53033031705,3
King,53033031706,3
King,53033031800,3
King,53033031903,3
King,53033031904,4
King,53033031906,3
King,53033031907,3
King,53033031908,3
King,53033031909,3
King,53033032002,4
King,53033032003,4
King,53033032005,3
King,53033032006,3
King,53033032007,3
King,53033032008,3
King,53033032010,3
King,53033032011,3
King,53033032102,4
King,53033032103,4
King,53033032104,4
King,53033032203,4
King,53033032207,4
King,53033032208,4
King,53033032210,4
King,53033032211,4
King,53033032212,4
King,53033032213,4
King,53033032214,4
King,53033032215,4
King,53033032307,4
King,53033032309,4
King,53033032311,4
King,53033032313,4
King,53033032315,4
King,53033032316,4
King,53033032317,4
King,53033032318,4
King,53033032319,4
King,53033032320,4
King,53033032321,4
King,53033032322,4
King,53033032323,4
King,53033032324,4
King,53033032325,4
King,53033032326,4
King,53033032327,4
King,53033032328,4
King,53033032329,4
King,53033032401,4
King,53033032402,4
King,53033032500,4
King,53033032601,4
King,53033032602,4
King,53033032702,4
King,53033032703,4
King,53033032704,4
King,53033032800,4
Kitsap,53035080101,3
Kitsap,53035080102,3
Kitsap,53035080200,3
Kitsap,53035080300,3
Kitsap,53035080400,3
Kitsap,53035080500,3
Kitsap,53035080600,3
Kitsap,53035080700,3
Kitsap,53035080800,3
Kitsap,53035080900,3
Kitsap,53035081000,3
Kitsap,53035081100,3
Kitsap,53035081200,3
Kitsap,53035081400,3
Kitsap,53035090101,4
Kitsap,53035090102,4
Kitsap,53035090201,4
Kitsap,53035090202,4
Kitsap,53035090300,4
Kitsap,53035090400,4
Kitsap,53035090501,4
Kitsap,53035090502,4
Kitsap,53035090700,3
Kitsap,53035090800,3
Kitsap,53035090900,3
Kitsap,53035091000,3
Kitsap,53035091100,4
Kitsap,53035091201,3
Kitsap,53035091203,4
Kitsap,53035091204,3
Kitsap,53035091301,4
Kitsap,53035091302,4
Kitsap,53035091400,3
Kitsap,53035091500,3
Kitsap,53035091600,3
Kitsap,53035091700,3
Kitsap,53035091800,3
Kitsap,53035091900,3
Kitsap,53035092000,4
Kitsap,53035092100,3
Kitsap,53035092200,3
Kitsap,53035092300,3
Kitsap,53035092400,3
Kitsap,53035092500,3
Kitsap,53035092600,3
Kitsap,53035092701,3
Kitsap,53035092704,4
Kitsap,53035092801,3
Kitsap,53035092802,4
Kitsap,53035092803,4
Kitsap,53035092901,3
Kitsap,53035092902,3
Kitsap,53035940000,3
Kitsap,53035940100,4
Kittitas,53037975100,2
Kittitas,53037975200,2
Kittitas,53037975300,1
Kittitas,53037975401,1
Kittitas,53037975402,1
Kittitas,53037975500,2
Kittitas,53037975600,1
Kittitas,53037975700,1
Klickitat,53039950100,2
Klickitat,53039950200,2
Klickitat,53039950300,3
Lewis,53041970100,4
Lewis,53041970200,4
Lewis,53041970300,4
Lewis,53041970400,4
Lewis,53041970500,4
Lewis,53041970600,4
Lewis,53041970700,4
Lewis,53041970800,4
Lewis,53041970900,4
Lewis,53041971000,4
Lewis,53041971100,4
Lewis,53041971200,4
Lewis,53041971300,4
Lewis,53041971400,4
Lewis,53041971500,4
Lewis,53041971600,4
Lewis,53041971700,4
Lewis,53041971800,4
Lewis,53041971900,4
Lewis,53041972000,3
Lincoln,53043960100,1
Lincoln,53043960200,1
Lincoln,53043960300,1
Lincoln,53043960400,1
Mason,53045940000,3
Mason,53045960100,4
Mason,53045960200,3
Mason,53045960300,3
Mason,53045960400,3
Mason,53045960500,3
Mason,53045960600,4
Mason,53045960700,4
Mason,53045960800,4
Mason,53045960900,4
Mason,53045961000,4
Mason,53045961100,4
Mason,53045961200,3
Mason,53045961300,4
Okanogan,53047940100,2
Okanogan,53047940200,2
Okanogan,53047970300,2
Okanogan,53047970400,2
Okanogan,53047970500,2
Okanogan,53047970600,2
Okanogan,53047970700,2
Okanogan,53047970800,2
Okanogan,53047970900,2
Okanogan,53047971000,2
Pacific,53049950200,4
Pacific,53049950300,3
Pacific,53049950400,4
Pacific,53049950500,3
Pacific,53049950600,3
Pacific,53049950700,3
Pacific,53049950800,3
Pend Oreille,53051970100,2
Pend Oreille,53051970200,1
Pend Oreille,53051970300,1
Pend Oreille,53051970400,1
Pend Oreille,53051970500,1
Pierce,53053060200,4
Pierce,53053060300,4
Pierce,53053060400,4
Pierce,53053060500,4
Pierce,53053060600,4
Pierce,53053060700,4
Pierce,53053060800,4
Pierce,53053060903,4
Pierce,53053060904,4
Pierce,53053060905,4
Pierce,53053060906,4
Pierce,53053061001,4
Pierce,53053061002,4
Pierce,53053061100,4
Pierce,53053061200,4
Pierce,53053061300,4
Pierce,53053061400,4
Pierce,53053061500,4
Pierce,53053061601,4
Pierce,53053061602,4
Pierce,53053061700,4
Pierce,53053061800,4
Pierce,53053061900,4
Pierce,53053062000,4
Pierce,53053062300,4
Pierce,53053062400,4
Pierce,53053062500,4
Pierce,53053062600,4
Pierce,53053062801,4
Pierce,53053062802,4
Pierce,53053062900,4
Pierce,53053063000,4
Pierce,53053063100,4
Pierce,53053063200,4
Pierce,53053063300,4
Pierce,53053063400,4
Pierce,53053063501,4
Pierce,53053063502,4
Pierce,53053070100,3
Pierce,53053070203,3
Pierce,53053070204,3
Pierce,53053070205,3
Pierce,53053070206,3
Pierce,53053070207,3
Pierce,53053070307,3
Pierce,53053070308,3
Pierce,53053070309,3
Pierce,53053070310,3
Pierce,53053070311,3
Pierce,53053070312,3
Pierce,53053070313,3
Pierce,53053070314,3
Pierce,53053070315,3
Pierce,53053070316,3
Pierce,53053070401,4
Pierce,53053070403,4
Pierce,53053070404,4
Pierce,53053070703,3
Pierce,53053071100,4
Pierce,53053071205,4
Pierce,53053071206,4
Pierce,53053071207,4
Pierce,53053071208,4
Pierce,53053071209,4
Pierce,53053071210,4
Pierce,53053071304,4
Pierce,53053071305,4
Pierce,53053071306,4
Pierce,53053071307,4
Pierce,53053071309,4
Pierce,53053071310,4
Pierce,53053071403,4
Pierce,53053071406,4
Pierce,53053071407,4
Pierce,53053071408,4
Pierce,53053071409,4
Pierce,53053071410,4
Pierce,53053071411,4
Pierce,53053071503,4
Pierce,53053071504,4
Pierce,53053071505,4
Pierce,53053071506,4
Pierce,53053071601,4
Pierce,53053071602,4
Pierce,53053071703,4
Pierce,53053071704,4
Pierce,53053071705,4
Pierce,53053071706,4
Pierce,53053071707,4
Pierce,53053071803,4
Pierce,53053071805,4
Pierce,53053071806,4
Pierce,53053071807,4
Pierce,53053071808,4
Pierce,53053071901,4
Pierce,53053071902,4
Pierce,53053072000,3
Pierce,53053072105,4
Pierce,53053072106,4
Pierce,53053072107,4
Pierce,53053072108,3
Pierce,53053072109,4
Pierce,53053072111,4
Pierce,53053072112,4
Pierce,53053072305,4
Pierce,53053072307,4
Pierce,53053072308,4
Pierce,53053072309,4
Pierce,53053072310,4
Pierce,53053072311,4
Pierce,53053072312,4
Pierce,53053072313,4
Pierce,53053072405,3
Pierce,53053072406,3
Pierce,53053072407,4
Pierce,53053072408,4
Pierce,53053072409,3
Pierce,53053072410,3
Pierce,53053072503,3
Pierce,53053072504,3
Pierce,53053072505,4
Pierce,53053072506,4
Pierce,53053072507,4
Pierce,53053072601,3
Pierce,53053072602,3
Pierce,53053072603,3
Pierce,53053072800,4
Pierce,53053072901,4
Pierce,53053072903,3
Pierce,53053072905,3
Pierce,53053072906,4
Pierce,53053072907,3
Pierce,53053073001,4
Pierce,53053073005,4
Pierce,53053073006,4
Pierce,53053073108,4
Pierce,53053073110,4
Pierce,53053073111,4
Pierce,53053073113,4
Pierce,53053073114,4
Pierce,53053073115,4
Pierce,53053073116,4
Pierce,53053073117,4
Pierce,53053073118,4
Pierce,53053073119,4
Pierce,53053073120,4
Pierce,53053073121,4
Pierce,53053073122,4
Pierce,53053073123,4
Pierce,53053073124,4
Pierce,53053073125,4
Pierce,53053073126,4
Pierce,53053073200,3
Pierce,53053073301,3
Pierce,53053073302,4
Pierce,53053073404,4
Pierce,53053073405,4
Pierce,53053073406,4
Pierce,53053073407,4
Pierce,53053073408,4
Pierce,53053073500,4
Pierce,53053940001,4
Pierce,53053940002,4
Pierce,53053940003,4
Pierce,53053940004,4
Pierce,53053940005,3
Pierce,53053940006,4
Pierce,53053940007,4
Pierce,53053940008,4
Pierce,53053940009,4
Pierce,53053940010,4
Pierce,53053940011,4
San Juan,53055960100,6
San Juan,53055960300,5
San Juan,53055960400,6
San Juan,53055960500,6
San Juan,53055990100,6
Skagit,53057940200,6
Skagit,53057940300,5
Skagit,53057940400,5
Skagit,53057940500,5
Skagit,53057940600,5
Skagit,53057940700,5
Skagit,53057940800,5
Skagit,53057950100,6
Skagit,53057950800,5
Skagit,53057950900,5
Skagit,53057951000,4
Skagit,53057951100,3
Skagit,53057951200,4
Skagit,53057951300,5
Skagit,53057951400,5
Skagit,53057951500,5
Skagit,53057951600,5
Skagit,53057951700,5
Skagit,53057951800,5
Skagit,53057951900,5
Skagit,53057952100,5
Skagit,53057952200,5
Skagit,53057952301,5
Skagit,53057952302,5
Skagit,53057952401,5
Skagit,53057952402,5
Skagit,53057952500,5
Skagit,53057952600,5
Skagit,53057952700,5
Skagit,53057990100,5
Skamania,53059950100,3
Skamania,53059950200,3
Skamania,53059950300,3
Skamania,53059950400,3
Skamania,53059950500,3
Snohomish,53061040100,4
Snohomish,53061040200,4
Snohomish,53061040300,4
Snohomish,53061040400,4
Snohomish,53061040500,4
Snohomish,53061040700,4
Snohomish,53061040800,4
Snohomish,53061040900,4
Snohomish,53061041000,4
Snohomish,53061041100,4
Snohomish,53061041201,4
Snohomish,53061041202,4
Snohomish,53061041301,4
Snohomish,53061041303,4
Snohomish,53061041304,4
Snohomish,53061041400,4
Snohomish,53061041500,4
Snohomish,53061041601,4
Snohomish,53061041605,4
Snohomish,53061041606,4
Snohomish,53061041607,4
Snohomish,53061041608,4
Snohomish,53061041701,4
Snohomish,53061041703,4
Snohomish,53061041704,4
Snohomish,53061041805,4
Snohomish,53061041806,4
Snohomish,53061041808,4
Snohomish,53061041809,4
Snohomish,53061041810,4
Snohomish,53061041811,4
Snohomish,53061041812,4
Snohomish,53061041901,4
Snohomish,53061041903,4
Snohomish,53061041904,4
Snohomish,53061041905,4
Snohomish,53061042001,4
Snohomish,53061042003,4
Snohomish,53061042004,4
Snohomish,53061042005,4
Snohomish,53061042006,4
Snohomish,53061050101,4
Snohomish,53061050102,4
Snohomish,53061050200,3
Snohomish,53061050300,3
Snohomish,53061050401,3
Snohomish,53061050402,3
Snohomish,53061050500,3
Snohomish,53061050600,3
Snohomish,53061050700,3
Snohomish,53061050800,3
Snohomish,53061050900,3
Snohomish,53061051000,3
Snohomish,53061051100,3
Snohomish,53061051200,3
Snohomish,53061051300,3
Snohomish,53061051400,3
Snohomish,53061051500,3
Snohomish,53061051601,3
Snohomish,53061051602,3
Snohomish,53061051701,3
Snohomish,53061051702,3
Snohomish,53061051802,3
Snohomish,53061051803,4
Snohomish,53061051804,4
Snohomish,53061051905,3
Snohomish,53061051912,4
Snohomish,53061051913,3
Snohomish,53061051914,3
Snohomish,53061051915,3
Snohomish,53061051916,3
Snohomish,53061051917,3
Snohomish,53061051918,3
Snohomish,53061051921,3
Snohomish,53061051922,3
Snohomish,53061051923,4
Snohomish,53061051924,4
Snohomish,53061051925,4
Snohomish,53061051926,4
Snohomish,53061051927,4
Snohomish,53061051928,4
Snohomish,53061052003,4
Snohomish,53061052004,4
Snohomish,53061052005,4
Snohomish,53061052006,4
Snohomish,53061052007,4
Snohomish,53061052104,4
Snohomish,53061052105,4
Snohomish,53061052107,4
Snohomish,53061052108,4
Snohomish,53061052112,4
Snohomish,53061052113,4
Snohomish,53061052114,4
Snohomish,53061052115,4
Snohomish,53061052118,4
Snohomish,53061052203,4
Snohomish,53061052204,4
Snohomish,53061052206,4
Snohomish,53061052207,4
Snohomish,53061052208,4
Snohomish,53061052209,4
Snohomish,53061052301,4
Snohomish,53061052302,4
Snohomish,53061052401,4
Snohomish,53061052402,4
Snohomish,53061052502,4
Snohomish,53061052503,4
Snohomish,53061052504,4
Snohomish,53061052603,4
Snohomish,53061052604,4
Snohomish,53061052605,4
Snohomish,53061052606,4
Snohomish,53061052607,4
Snohomish,53061052701,4
Snohomish,53061052705,4
Snohomish,53061052706,4
Snohomish,53061052707,4
Snohomish,53061052708,4
Snohomish,53061052709,4
Snohomish,53061052803,4
Snohomish,53061052804,4
Snohomish,53061052805,4
Snohomish,53061052806,4
Snohomish,53061052903,4
Snohomish,53061052904,4
Snohomish,53061052905,4
Snohomish,53061052906,4
Snohomish,53061053101,4
Snohomish,53061053102,4
Snohomish,53061053201,4
Snohomish,53061053202,4
Snohomish,53061053301,5
Snohomish,53061053302,5
Snohomish,53061053400,4
Snohomish,53061053504,4
Snohomish,53061053505,4
Snohomish,53061053506,4
Snohomish,53061053507,4
Snohomish,53061053508,4
Snohomish,53061053509,4
Snohomish,53061053602,4
Snohomish,53061053603,4
Snohomish,53061053604,4
Snohomish,53061053700,4
Snohomish,53061053801,4
Snohomish,53061053802,4
Snohomish,53061053803,4
Snohomish,53061940001,4
Snohomish,53061940002,4
Snohomish,53061990002,4
Spokane,53063000200,1
Spokane,53063000300,1
Spokane,53063000400,1
Spokane,53063000500,1
Spokane,53063000600,1
Spokane,53063000700,1
Spokane,53063000800,1
Spokane,53063000900,1
Spokane,53063001000,1
Spokane,53063001100,1
Spokane,53063001200,1
Spokane,53063001300,1
Spokane,53063001400,1
Spokane,53063001500,1
Spokane,53063001600,1
Spokane,53063001800,1
Spokane,53063001900,1
Spokane,53063002000,1
Spokane,53063002100,1
Spokane,53063002300,1
Spokane,53063002400,1
Spokane,53063002500,1
Spokane,53063002600,1
Spokane,53063002900,1
Spokane,53063003000,1
Spokane,53063003100,1
Spokane,53063003200,1
Spokane,53063003500,1
Spokane,53063003600,1
Spokane,53063003800,1
Spokane,53063003900,1
Spokane,53063004000,1
Spokane,53063004100,1
Spokane,53063004200,1
Spokane,53063004300,1
Spokane,53063004400,1
Spokane,53063004500,1
Spokane,53063004601,1
Spokane,53063004602,1
Spokane,53063004700,1
Spokane,53063004800,1
Spokane,53063004900,1
Spokane,53063005000,1
Spokane,53063010100,1
Spokane,53063010201,1
Spokane,53063010202,1
Spokane,53063010301,1
Spokane,53063010303,1
Spokane,53063010304,1
Spokane,53063010305,1
Spokane,53063010401,1
Spokane,53063010402,1
Spokane,53063010501,1
Spokane,53063010503,1
Spokane,53063010504,1
Spokane,53063010601,1
Spokane,53063010602,1
Spokane,53063010700,1
Spokane,53063010800,1
Spokane,53063010900,1
Spokane,53063011000,1
Spokane,53063011101,1
Spokane,53063011102,1
Spokane,53063011201,1
Spokane,53063011202,1
Spokane,53063011300,1
Spokane,53063011400,1
Spokane,53063011500,1
Spokane,53063011600,1
Spokane,53063011701,1
Spokane,53063011702,1
